Monetary,Cluster_KMeans,review_score,is_late,total_payment,churn_reel,score_churn,churn_predit,zone_risque
33.34,1,5.0,0,33.34,0,0.0045996127,0,Vert — Faible risque
42.77,1,5.0,0,42.77,0,0.16500284,0,Vert — Faible risque
94.63,1,5.0,0,94.63,1,0.719923,1,Rouge — Haut risque
109.08,1,5.0,0,109.08,1,0.6765735,1,Jaune — Risque modéré
72.53,1,4.0,0,72.53,1,0.999948,1,Rouge — Haut risque
139.2,1,4.0,0,139.2,0,0.055877212,0,Vert — Faible risque
54.13,1,5.0,0,54.13,0,0.010896087,0,Vert — Faible risque
639.77,1,5.0,0,639.77,1,0.99993646,1,Rouge — Haut risque
105.28,1,3.0,0,105.28,1,0.7434944,1,Rouge — Haut risque
94.96,1,5.0,0,94.96,1,0.9997832,1,Rouge — Haut risque
44.27,1,4.0,0,44.27,1,0.9997787,1,Rouge — Haut risque
157.22,1,5.0,0,157.22,1,0.99989283,1,Rouge — Haut risque
185.61,1,5.0,0,185.61,1,0.99993634,1,Rouge — Haut risque
37.84,1,1.0,0,37.84,1,0.9999765,1,Rouge — Haut risque
358.44,0,4.0,0,179.22,0,7.652631e-05,0,Vert — Faible risque
193.91,1,5.0,0,193.91,1,0.9998958,1,Rouge — Haut risque
99.43,1,5.0,0,99.43,1,0.9998841,1,Rouge — Haut risque
125.55,1,3.0,0,125.55,1,0.8324107,1,Rouge — Haut risque
37.01,1,1.0,0,37.01,1,0.99996567,1,Rouge — Haut risque
117.94,1,5.0,0,117.94,1,0.9999268,1,Rouge — Haut risque
81.79,1,1.0,1,81.79,1,0.9998447,1,Rouge — Haut risque
307.43,1,4.0,0,307.43,1,0.9999169,1,Rouge — Haut risque
229.03,1,5.0,0,229.03,1,0.9996531,1,Rouge — Haut risque
69.97,1,5.0,0,69.97,0,0.1922523,0,Vert — Faible risque
155.63,1,5.0,0,155.63,1,0.9998822,1,Rouge — Haut risque
104.03,1,5.0,0,104.03,1,0.9998605,1,Rouge — Haut risque
57.29,1,5.0,0,57.29,1,0.7060537,1,Rouge — Haut risque
103.55,1,5.0,0,103.55,1,0.09163033,0,Vert — Faible risque
338.86,0,5.0,0,284.73,0,0.0011012659,0,Vert — Faible risque
4513.32,0,5.0,0,4513.32,0,0.076073885,0,Vert — Faible risque
36.35,1,5.0,0,36.35,1,0.99993956,1,Rouge — Haut risque
55.95,1,5.0,0,55.95,1,0.87052554,1,Rouge — Haut risque
45.78,1,5.0,0,45.78,0,0.13848276,0,Vert — Faible risque
622.68,1,5.0,0,622.68,1,0.9995509,1,Rouge — Haut risque
65.0,1,5.0,0,65.0,1,0.99995744,1,Rouge — Haut risque
560.77,1,5.0,0,560.77,0,0.02987526,0,Vert — Faible risque
219.63,1,5.0,0,219.63,1,0.9996877,1,Rouge — Haut risque
73.16,1,5.0,0,73.16,1,0.9998202,1,Rouge — Haut risque
34.65,1,5.0,0,34.65,1,0.99998975,1,Rouge — Haut risque
140.49,1,1.0,1,140.49,1,0.99981326,1,Rouge — Haut risque
79.87,1,3.0,0,79.87,1,0.76453024,1,Rouge — Haut risque
163.89,1,5.0,0,163.89,0,0.11334633,0,Vert — Faible risque
48.23,1,2.0,1,48.23,0,0.015551726,0,Vert — Faible risque
394.52,1,4.0,0,394.52,1,0.7896083,1,Rouge — Haut risque
51.64,1,5.0,0,51.64,1,0.9999211,1,Rouge — Haut risque
185.66,1,5.0,0,185.66,1,0.99989915,1,Rouge — Haut risque
337.5,1,5.0,0,337.5,1,0.9999287,1,Rouge — Haut risque
136.91,1,5.0,1,136.91,0,0.09122488,0,Vert — Faible risque
88.08,1,5.0,0,88.08,1,0.9993498,1,Rouge — Haut risque
115.44,1,3.0,0,115.44,1,0.99994767,1,Rouge — Haut risque
156.68,1,5.0,0,156.68,0,0.1337933,0,Vert — Faible risque
116.24,1,3.0,0,116.24,1,0.9998092,1,Rouge — Haut risque
146.78,1,5.0,0,146.78,1,0.99981767,1,Rouge — Haut risque
115.07,1,5.0,0,115.07,0,0.4511315,0,Jaune — Risque modéré
208.16,1,2.0,0,208.16,1,0.71086276,1,Rouge — Haut risque
146.37,1,5.0,0,146.37,1,0.9997627,1,Rouge — Haut risque
247.61,1,5.0,0,247.61,1,0.9999132,1,Rouge — Haut risque
177.56,1,4.0,0,177.56,1,0.99987745,1,Rouge — Haut risque
286.65,1,1.0,0,286.65,1,0.99974746,1,Rouge — Haut risque
27.77,1,5.0,0,27.77,1,0.66423124,1,Jaune — Risque modéré
81.6,1,5.0,0,81.6,1,0.92733055,1,Rouge — Haut risque
111.81,1,5.0,0,111.81,0,0.17012103,0,Vert — Faible risque
207.57,1,1.0,1,207.57,1,0.17018503,0,Vert — Faible risque
144.94,1,4.0,0,144.94,0,0.09607498,0,Vert — Faible risque
131.15,1,5.0,0,131.15,1,0.5184444,1,Jaune — Risque modéré
172.93,1,4.0,0,172.93,0,0.18932225,0,Vert — Faible risque
32.59,1,4.0,0,32.59,1,0.9999807,1,Rouge — Haut risque
140.14,1,5.0,0,140.14,1,0.889413,1,Rouge — Haut risque
225.71,1,5.0,0,225.71,1,0.99988794,1,Rouge — Haut risque
554.4,1,4.0,0,554.4,1,0.9999386,1,Rouge — Haut risque
147.15,1,5.0,0,147.15,1,0.99995327,1,Rouge — Haut risque
116.23,1,5.0,0,116.23,1,0.9997476,1,Rouge — Haut risque
38.72,1,1.0,0,38.72,1,0.99989164,1,Rouge — Haut risque
138.11,1,5.0,0,138.11,0,0.5517402,1,Jaune — Risque modéré
32.0,1,4.0,0,32.0,1,0.9999931,1,Rouge — Haut risque
331.96,1,5.0,0,331.96,1,0.9997211,1,Rouge — Haut risque
228.14,1,5.0,0,228.14,1,0.9998709,1,Rouge — Haut risque
143.28,1,5.0,0,143.28,1,0.628267,1,Jaune — Risque modéré
38.52,1,4.0,0,38.52,0,0.6191932,1,Jaune — Risque modéré
101.87,1,5.0,0,101.87,1,0.9993549,1,Rouge — Haut risque
94.12,1,5.0,0,94.12,1,0.9999423,1,Rouge — Haut risque
192.03,1,5.0,0,192.03,0,0.37910736,0,Vert — Faible risque
181.1,1,5.0,0,181.1,1,0.99991834,1,Rouge — Haut risque
252.32,1,5.0,0,252.32,0,0.40431133,0,Jaune — Risque modéré
208.08,1,4.0,0,208.08,1,0.9998969,1,Rouge — Haut risque
43.61,1,3.0,0,43.61,0,0.057824064,0,Vert — Faible risque
68.3,1,5.0,0,68.3,1,0.7273248,1,Rouge — Haut risque
76.36,1,4.0,0,76.36,1,0.99979454,1,Rouge — Haut risque
77.31,1,5.0,0,77.31,1,0.7215996,1,Rouge — Haut risque
52.91,1,5.0,0,52.91,0,0.012173823,0,Vert — Faible risque
99.5,1,5.0,0,99.5,1,0.9997663,1,Rouge — Haut risque
158.71,1,4.0,0,158.71,0,0.42527223,0,Jaune — Risque modéré
115.0,1,5.0,0,115.0,0,0.015359232,0,Vert — Faible risque
64.59,1,5.0,0,64.59,1,0.99997103,1,Rouge — Haut risque
57.3,1,5.0,0,57.3,1,0.9999161,1,Rouge — Haut risque
158.38,1,5.0,0,158.38,1,0.9997267,1,Rouge — Haut risque
76.86,1,1.0,1,76.86,1,0.9998883,1,Rouge — Haut risque
159.49,0,5.0,0,100.5,0,0.0016838264,0,Vert — Faible risque
319.19,1,5.0,0,319.19,0,0.11878577,0,Vert — Faible risque
173.3,1,5.0,0,173.3,1,0.9998165,1,Rouge — Haut risque
139.31,1,5.0,0,139.31,1,0.99992895,1,Rouge — Haut risque
600.43,1,2.0,1,600.43,1,0.9999336,1,Rouge — Haut risque
85.14,1,4.0,0,85.14,1,0.99991477,1,Rouge — Haut risque
29.0,1,5.0,0,29.0,1,0.99998903,1,Rouge — Haut risque
222.34,0,4.0,0,111.17,0,9.10958e-05,0,Vert — Faible risque
135.08,1,5.0,0,135.08,1,0.9997645,1,Rouge — Haut risque
54.42,1,5.0,0,54.42,1,0.48631924,0,Jaune — Risque modéré
22.29,1,5.0,0,22.29,1,0.99984527,1,Rouge — Haut risque
63.53,1,5.0,0,63.53,1,0.999938,1,Rouge — Haut risque
2828.42,1,5.0,0,2828.42,0,0.12645897,0,Vert — Faible risque
97.72,1,5.0,0,97.72,1,0.9997898,1,Rouge — Haut risque
176.33,1,3.0,0,176.33,1,0.99994457,1,Rouge — Haut risque
54.69,1,4.0,0,54.69,1,0.7712028,1,Rouge — Haut risque
55.24,1,5.0,0,55.24,1,0.99993896,1,Rouge — Haut risque
194.5,1,1.0,0,194.5,1,0.2811183,0,Vert — Faible risque
33.54,1,4.0,0,33.54,0,0.08310921,0,Vert — Faible risque
265.12,1,1.0,0,265.12,1,0.99987257,1,Rouge — Haut risque
383.3,1,1.0,0,383.3,1,0.9997757,1,Rouge — Haut risque
30.95,1,4.0,0,30.95,1,0.99996734,1,Rouge — Haut risque
238.81,1,5.0,0,238.81,1,0.99991953,1,Rouge — Haut risque
201.24,1,5.0,0,201.24,0,0.2040946,0,Vert — Faible risque
357.78000000000003,0,5.0,0,314.68,0,0.00020297091,0,Vert — Faible risque
96.43,1,4.0,0,96.43,0,0.52947634,1,Jaune — Risque modéré
40.76,1,4.0,0,40.76,1,0.99987817,1,Rouge — Haut risque
56.38,1,5.0,0,56.38,1,0.9998828,1,Rouge — Haut risque
123.33,1,3.0,0,123.33,0,0.17078488,0,Vert — Faible risque
350.41,1,5.0,0,350.41,0,0.2228507,0,Vert — Faible risque
118.41,1,2.0,0,118.41,1,0.16762988,0,Vert — Faible risque
313.53,1,5.0,0,313.53,1,0.9998493,1,Rouge — Haut risque
38.78,1,5.0,0,38.78,0,0.5335283,1,Jaune — Risque modéré
157.22,1,1.0,0,157.22,1,0.9999479,1,Rouge — Haut risque
30.71,1,4.0,0,30.71,0,0.6126888,1,Jaune — Risque modéré
71.82,1,4.0,0,71.82,1,0.9999795,1,Rouge — Haut risque
161.27,1,4.0,0,161.27,0,0.45619974,0,Jaune — Risque modéré
27.39,1,5.0,0,27.39,0,0.0027772842,0,Vert — Faible risque
255.83,1,5.0,0,255.83,1,0.9999025,1,Rouge — Haut risque
217.64,1,5.0,0,217.64,1,0.419752,0,Jaune — Risque modéré
47.29,1,3.0,0,47.29,0,0.035367146,0,Vert — Faible risque
120.48,1,1.0,0,120.48,0,0.731856,1,Rouge — Haut risque
91.26,1,5.0,0,91.26,1,0.9999201,1,Rouge — Haut risque
86.15,1,5.0,0,86.15,1,0.99987197,1,Rouge — Haut risque
160.3,0,4.0,0,89.17,0,0.00045107474,0,Vert — Faible risque
208.81,1,5.0,0,208.81,0,0.69668645,1,Jaune — Risque modéré
107.94,1,5.0,0,107.94,1,0.9998087,1,Rouge — Haut risque
279.3,1,4.0,0,279.3,0,0.22824015,0,Vert — Faible risque
74.03,1,5.0,0,74.03,1,0.33060932,0,Vert — Faible risque
42.83,1,5.0,0,42.83,0,0.0643166,0,Vert — Faible risque
163.39,1,5.0,0,163.39,1,0.9997627,1,Rouge — Haut risque
44.42,1,4.0,0,44.42,1,0.84318066,1,Rouge — Haut risque
104.37,1,5.0,0,104.37,1,0.9999106,1,Rouge — Haut risque
196.36,1,2.0,0,196.36,0,0.027353587,0,Vert — Faible risque
344.94,1,5.0,0,344.94,0,0.027958658,0,Vert — Faible risque
315.41,0,2.0,0,127.74,0,0.0008134849,0,Vert — Faible risque
69.77,1,5.0,0,69.77,1,0.51435184,1,Jaune — Risque modéré
71.8,1,5.0,0,71.8,1,0.99993396,1,Rouge — Haut risque
49.36,1,5.0,0,49.36,1,0.99992025,1,Rouge — Haut risque
75.54,1,5.0,0,75.54,1,0.99993455,1,Rouge — Haut risque
213.64,1,1.0,0,213.64,1,0.9998273,1,Rouge — Haut risque
210.56,1,5.0,0,210.56,1,0.6858867,1,Jaune — Risque modéré
88.2,1,1.0,0,88.2,1,0.9998425,1,Rouge — Haut risque
84.78,1,5.0,0,84.78,0,0.13572496,0,Vert — Faible risque
619.34,1,5.0,0,619.34,1,0.99991655,1,Rouge — Haut risque
45.22,1,5.0,0,45.22,1,0.5356574,1,Jaune — Risque modéré
78.2,1,5.0,0,78.2,0,0.6436118,1,Jaune — Risque modéré
287.65,1,1.0,1,287.65,1,0.99989486,1,Rouge — Haut risque
27.09,1,2.0,0,27.09,0,0.025533143,0,Vert — Faible risque
116.94,1,5.0,0,116.94,1,0.79009265,1,Rouge — Haut risque
60.05,1,5.0,0,60.05,0,0.021246862,0,Vert — Faible risque
160.04,0,5.0,0,98.24,0,0.00046273434,0,Vert — Faible risque
45.74,1,5.0,0,45.74,1,0.99973077,1,Rouge — Haut risque
63.1,1,5.0,0,63.1,1,0.75373894,1,Rouge — Haut risque
42.51,1,5.0,0,42.51,0,0.010028259,0,Vert — Faible risque
169.7,1,5.0,0,169.7,1,0.99986255,1,Rouge — Haut risque
63.27,1,5.0,0,63.27,1,0.999838,1,Rouge — Haut risque
2034.31,1,5.0,0,2034.31,0,0.23599313,0,Vert — Faible risque
130.1,1,5.0,0,130.1,1,0.76897043,1,Rouge — Haut risque
239.32,1,5.0,1,239.32,0,0.09026061,0,Vert — Faible risque
129.23,1,4.0,0,129.23,1,0.99991167,1,Rouge — Haut risque
177.67,1,5.0,0,177.67,1,0.99991167,1,Rouge — Haut risque
31.79,1,4.0,0,31.79,0,0.0070454907,0,Vert — Faible risque
58.59,1,3.0,0,58.59,1,0.860314,1,Rouge — Haut risque
68.89,1,1.0,0,68.89,1,0.9999534,1,Rouge — Haut risque
27.77,1,1.0,0,27.77,1,0.9999851,1,Rouge — Haut risque
71.82,1,2.0,0,71.82,1,0.99998605,1,Rouge — Haut risque
75.27,1,5.0,0,75.27,1,0.99974996,1,Rouge — Haut risque
170.46,1,1.0,0,170.46,0,0.13033542,0,Vert — Faible risque
876.82,1,4.0,0,876.82,0,0.622623,1,Jaune — Risque modéré
96.22,1,5.0,0,96.22,1,0.9998915,1,Rouge — Haut risque
119.66,1,5.0,0,119.66,0,0.21783853,0,Vert — Faible risque
286.25,1,5.0,0,286.25,1,0.9998838,1,Rouge — Haut risque
63.76,1,4.0,0,63.76,1,0.9997409,1,Rouge — Haut risque
1245.09,1,1.0,1,1245.09,1,0.99988556,1,Rouge — Haut risque
375.26,1,5.0,0,375.26,1,0.99986005,1,Rouge — Haut risque
56.1,1,5.0,0,56.1,1,0.8484432,1,Rouge — Haut risque
262.82,1,5.0,0,262.82,1,0.9998511,1,Rouge — Haut risque
116.24,1,4.0,0,116.24,1,0.99991834,1,Rouge — Haut risque
107.12,1,5.0,0,107.12,1,0.99989486,1,Rouge — Haut risque
51.09,1,1.0,0,51.09,1,0.9999454,1,Rouge — Haut risque
240.89,1,1.0,1,240.89,1,0.99989283,1,Rouge — Haut risque
30.96,1,5.0,0,30.96,1,0.99994934,1,Rouge — Haut risque
34.75,1,4.0,0,34.75,1,0.9999826,1,Rouge — Haut risque
115.05,1,5.0,1,115.05,1,0.99994123,1,Rouge — Haut risque
1759.26,1,5.0,0,1759.26,0,0.104497984,0,Vert — Faible risque
122.0,1,5.0,0,122.0,1,0.7602795,1,Rouge — Haut risque
47.68,1,5.0,0,47.68,1,0.9998684,1,Rouge — Haut risque
138.89,1,5.0,0,138.89,1,0.99984574,1,Rouge — Haut risque
104.86,1,2.0,0,104.86,1,0.99995255,1,Rouge — Haut risque
85.47,1,5.0,0,85.47,1,0.99994123,1,Rouge — Haut risque
201.76,0,4.0,0,133.46,0,0.00039589888,0,Vert — Faible risque
563.95,1,1.0,1,563.95,1,0.7074416,1,Rouge — Haut risque
33.22,1,5.0,0,33.22,0,0.048193116,0,Vert — Faible risque
43.0,1,5.0,0,43.0,1,0.9095441,1,Rouge — Haut risque
37.78,1,5.0,0,37.78,1,0.9452776,1,Rouge — Haut risque
268.48,1,5.0,0,268.48,1,0.9998827,1,Rouge — Haut risque
95.31,1,5.0,0,95.31,1,0.9999335,1,Rouge — Haut risque
58.62,1,5.0,0,58.62,1,0.9999001,1,Rouge — Haut risque
163.69,1,1.0,1,163.69,1,0.42225775,0,Jaune — Risque modéré
225.75,1,5.0,1,225.75,1,0.9998883,1,Rouge — Haut risque
67.6,1,5.0,0,67.6,1,0.95191044,1,Rouge — Haut risque
25.0,1,2.0,1,25.0,1,0.9999937,1,Rouge — Haut risque
138.28,1,5.0,0,138.28,0,0.030520242,0,Vert — Faible risque
122.1,1,5.0,0,122.1,1,0.99965405,1,Rouge — Haut risque
128.24,1,4.0,0,128.24,1,0.99990666,1,Rouge — Haut risque
250.82,1,5.0,0,250.82,1,0.9999032,1,Rouge — Haut risque
206.87,1,1.0,0,206.87,1,0.9997899,1,Rouge — Haut risque
113.18,1,2.0,0,113.18,1,0.99980503,1,Rouge — Haut risque
165.04,1,5.0,0,165.04,0,0.39384845,0,Vert — Faible risque
51.05,1,3.0,0,51.05,1,0.99994814,1,Rouge — Haut risque
66.72,1,3.0,0,66.72,1,0.99992514,1,Rouge — Haut risque
504.19,1,4.0,0,504.19,0,0.014945414,0,Vert — Faible risque
53.68,1,4.0,0,53.68,1,0.9997353,1,Rouge — Haut risque
92.83,1,5.0,0,92.83,1,0.50251275,1,Jaune — Risque modéré
294.83,0,4.0,0,124.53,0,0.0010232803,0,Vert — Faible risque
46.39,1,5.0,0,46.39,1,0.67340696,1,Jaune — Risque modéré
124.32,1,1.0,0,124.32,1,0.9998293,1,Rouge — Haut risque
55.63,1,5.0,0,55.63,1,0.9999585,1,Rouge — Haut risque
83.34,1,5.0,0,83.34,1,0.7833523,1,Rouge — Haut risque
277.57,1,5.0,0,277.57,1,0.9999051,1,Rouge — Haut risque
52.22,1,5.0,0,52.22,1,0.72468543,1,Rouge — Haut risque
39.01,1,5.0,0,39.01,0,0.34210292,0,Vert — Faible risque
373.1,1,5.0,0,373.1,1,0.9998116,1,Rouge — Haut risque
82.61,1,5.0,0,82.61,1,0.9997758,1,Rouge — Haut risque
344.31,0,5.0,0,151.63,0,0.0007002335,0,Vert — Faible risque
74.67,1,5.0,0,74.67,1,0.9999602,1,Rouge — Haut risque
108.18,1,5.0,0,108.18,1,0.99987316,1,Rouge — Haut risque
498.47,0,5.0,0,45.88,0,4.0857118e-05,0,Vert — Faible risque
319.34,1,5.0,0,319.34,1,0.7016125,1,Rouge — Haut risque
92.57,1,5.0,0,92.57,1,0.9999125,1,Rouge — Haut risque
146.97,1,5.0,0,146.97,0,0.040514696,0,Vert — Faible risque
352.1,1,4.0,0,352.1,1,0.9999039,1,Rouge — Haut risque
349.01,1,4.0,0,349.01,1,0.99987435,1,Rouge — Haut risque
96.43,0,4.0,0,48.22,0,5.4719785e-05,0,Vert — Faible risque
159.03,1,4.0,0,159.03,1,0.9998472,1,Rouge — Haut risque
170.82,1,1.0,0,170.82,1,0.39420772,0,Vert — Faible risque
91.05,1,4.0,0,91.05,1,0.9999733,1,Rouge — Haut risque
88.42,0,5.0,0,61.01,0,0.00042751792,0,Vert — Faible risque
179.86,1,1.0,1,179.86,1,0.9998511,1,Rouge — Haut risque
71.53,1,4.0,0,71.53,1,0.9999094,1,Rouge — Haut risque
27.38,1,5.0,0,27.38,1,0.9265099,1,Rouge — Haut risque
48.13,1,5.0,0,48.13,0,0.54324496,1,Jaune — Risque modéré
190.83,1,2.0,0,190.83,1,0.9998585,1,Rouge — Haut risque
44.38,1,5.0,0,44.38,1,0.999982,1,Rouge — Haut risque
102.99,1,4.0,0,102.99,0,0.12919584,0,Vert — Faible risque
80.34,1,4.0,0,80.34,0,0.46148834,0,Jaune — Risque modéré
408.1,1,4.0,0,408.1,1,0.9998863,1,Rouge — Haut risque
86.93,1,4.0,0,86.93,0,0.048309263,0,Vert — Faible risque
38.71,1,5.0,0,38.71,1,0.99995613,1,Rouge — Haut risque
58.64,1,5.0,0,58.64,1,0.9998159,1,Rouge — Haut risque
54.64,1,5.0,0,54.64,1,0.9999441,1,Rouge — Haut risque
132.36,1,4.0,0,132.36,1,0.99990845,1,Rouge — Haut risque
24.23,1,4.0,0,24.23,1,0.9998579,1,Rouge — Haut risque
35.77,1,5.0,0,35.77,1,0.999933,1,Rouge — Haut risque
84.93,1,5.0,0,84.93,1,0.99984384,1,Rouge — Haut risque
62.25,1,5.0,0,62.25,0,0.067890406,0,Vert — Faible risque
123.68,1,5.0,0,123.68,0,0.034344483,0,Vert — Faible risque
85.81,1,4.0,0,85.81,0,0.44435742,0,Jaune — Risque modéré
78.56,1,5.0,0,78.56,0,0.16139396,0,Vert — Faible risque
99.7,1,5.0,0,99.7,1,0.99976295,1,Rouge — Haut risque
583.3,1,5.0,0,583.3,1,0.80641514,1,Rouge — Haut risque
89.17,1,5.0,0,89.17,1,0.99986494,1,Rouge — Haut risque
31.38,1,1.0,0,31.38,1,0.99993753,1,Rouge — Haut risque
194.32,1,5.0,0,194.32,0,0.34233487,0,Vert — Faible risque
420.86,1,5.0,0,420.86,0,0.02570562,0,Vert — Faible risque
125.39,1,5.0,0,125.39,1,0.99988174,1,Rouge — Haut risque
57.55,1,5.0,0,57.55,1,0.99995863,1,Rouge — Haut risque
57.59,1,5.0,0,57.59,0,0.011484132,0,Vert — Faible risque
304.32,1,2.0,0,304.32,1,0.99985754,1,Rouge — Haut risque
66.67,1,5.0,0,66.67,1,0.99992585,1,Rouge — Haut risque
86.09,1,5.0,0,86.09,1,0.7855416,1,Rouge — Haut risque
127.45,1,5.0,0,127.45,1,0.9999217,1,Rouge — Haut risque
61.93,1,4.0,0,61.93,1,0.99981004,1,Rouge — Haut risque
83.41,1,5.0,0,83.41,1,0.99983513,1,Rouge — Haut risque
58.22,1,5.0,0,58.22,0,0.04726175,0,Vert — Faible risque
170.84,1,5.0,1,170.84,1,0.6697877,1,Jaune — Risque modéré
106.08,1,5.0,0,106.08,1,0.47828215,0,Jaune — Risque modéré
251.63,1,5.0,0,251.63,0,0.41661683,0,Jaune — Risque modéré
116.94,1,5.0,0,116.94,1,0.41281438,0,Jaune — Risque modéré
60.0,1,1.0,1,60.0,1,0.9999714,1,Rouge — Haut risque
223.25,1,4.0,0,223.25,1,0.9999324,1,Rouge — Haut risque
55.92,1,4.0,0,55.92,1,0.99985147,1,Rouge — Haut risque
137.53,1,3.0,0,137.53,1,0.99983203,1,Rouge — Haut risque
297.76,1,5.0,1,297.76,0,0.014696271,0,Vert — Faible risque
318.97,1,1.0,0,318.97,0,0.0068270448,0,Vert — Faible risque
127.92,1,1.0,1,127.92,1,0.999928,1,Rouge — Haut risque
87.66,1,1.0,0,87.66,1,0.9999238,1,Rouge — Haut risque
190.37,1,5.0,0,190.37,1,0.9997385,1,Rouge — Haut risque
130.57999999999998,0,5.0,0,64.87,0,0.00011922748,0,Vert — Faible risque
102.13,1,5.0,0,102.13,1,0.9998105,1,Rouge — Haut risque
88.61,1,1.0,0,88.61,1,0.99988997,1,Rouge — Haut risque
91.74,1,5.0,0,91.74,1,0.9998727,1,Rouge — Haut risque
76.78,1,5.0,0,76.78,1,0.99977714,1,Rouge — Haut risque
111.6,1,4.0,0,111.6,1,0.710506,1,Rouge — Haut risque
193.02,1,5.0,0,193.02,1,0.9998735,1,Rouge — Haut risque
48.83,1,4.0,0,48.83,0,0.22239843,0,Vert — Faible risque
266.4,1,4.0,0,266.4,1,0.74089354,1,Rouge — Haut risque
25.62,1,5.0,0,25.62,1,0.9999305,1,Rouge — Haut risque
65.79,1,4.0,0,65.79,1,0.9999318,1,Rouge — Haut risque
101.9,1,3.0,0,101.9,1,0.99990726,1,Rouge — Haut risque
32.09,1,5.0,0,32.09,1,0.99997735,1,Rouge — Haut risque
285.63,1,1.0,1,285.63,1,0.9998783,1,Rouge — Haut risque
148.06,1,4.0,0,148.06,1,0.9999596,1,Rouge — Haut risque
39.78,1,4.0,0,39.78,1,0.8520314,1,Rouge — Haut risque
220.04,1,3.0,0,220.04,1,0.3678707,0,Vert — Faible risque
307.68,1,5.0,0,307.68,1,0.99978644,1,Rouge — Haut risque
49.34,1,5.0,0,49.34,1,0.99986255,1,Rouge — Haut risque
32.1,1,4.0,0,32.1,1,0.96485716,1,Rouge — Haut risque
175.56,1,5.0,0,175.56,1,0.9998338,1,Rouge — Haut risque
57.94,1,5.0,0,57.94,0,0.033235326,0,Vert — Faible risque
521.37,1,3.0,0,521.37,1,0.99990475,1,Rouge — Haut risque
125.12,1,5.0,0,125.12,0,0.35016438,0,Vert — Faible risque
66.78,1,1.0,1,66.78,1,0.9123008,1,Rouge — Haut risque
330.27,0,1.0,1,220.18,0,0.00035355316,0,Vert — Faible risque
120.61,1,1.0,1,120.61,1,0.99985445,1,Rouge — Haut risque
123.52,1,4.0,0,123.52,1,0.9998791,1,Rouge — Haut risque
27.15,1,5.0,0,27.15,1,0.9999871,1,Rouge — Haut risque
129.28,1,5.0,0,129.28,0,0.5941169,1,Jaune — Risque modéré
85.54,1,4.0,0,85.54,1,0.9999708,1,Rouge — Haut risque
43.0,1,5.0,0,43.0,0,0.00087299454,0,Vert — Faible risque
550.93,1,5.0,0,550.93,1,0.99991703,1,Rouge — Haut risque
128.88,1,2.0,0,128.88,1,0.9999378,1,Rouge — Haut risque
97.11,1,5.0,0,97.11,0,0.11492188,0,Vert — Faible risque
96.74,1,5.0,0,96.74,0,0.34792286,0,Vert — Faible risque
287.89,1,3.0,0,287.89,0,0.3014972,0,Vert — Faible risque
49.03,1,5.0,0,49.03,0,0.0800186,0,Vert — Faible risque
206.84,1,5.0,0,206.84,1,0.99982554,1,Rouge — Haut risque
54.0,1,5.0,0,54.0,1,0.9999833,1,Rouge — Haut risque
340.47,1,5.0,0,340.47,0,0.012239764,0,Vert — Faible risque
272.99,1,5.0,0,272.99,0,0.056739364,0,Vert — Faible risque
53.13,1,5.0,0,53.13,1,0.41816878,0,Jaune — Risque modéré
114.86,1,5.0,0,114.86,1,0.65804124,1,Jaune — Risque modéré
39.64,1,4.0,0,39.64,0,0.25302368,0,Vert — Faible risque
96.29,1,5.0,0,96.29,1,0.7921507,1,Rouge — Haut risque
47.13,1,5.0,0,47.13,1,0.85032797,1,Rouge — Haut risque
50.59,1,4.0,0,50.59,1,0.99996984,1,Rouge — Haut risque
105.29,1,5.0,0,105.29,1,0.9999057,1,Rouge — Haut risque
142.86,1,3.0,0,142.86,1,0.99986327,1,Rouge — Haut risque
49.59,1,5.0,0,49.59,0,0.21034244,0,Vert — Faible risque
51.84,1,5.0,0,51.84,1,0.9999542,1,Rouge — Haut risque
991.2,1,5.0,0,991.2,1,0.9125139,1,Rouge — Haut risque
24.86,1,5.0,0,24.86,1,0.9999858,1,Rouge — Haut risque
168.75,1,5.0,0,168.75,0,0.006045023,0,Vert — Faible risque
213.1,0,5.0,0,85.6,0,0.00014661683,0,Vert — Faible risque
35.0,1,3.0,1,35.0,1,0.99997663,1,Rouge — Haut risque
93.75,1,5.0,0,93.75,0,0.21104212,0,Vert — Faible risque
41.36,1,5.0,0,41.36,1,0.99972254,1,Rouge — Haut risque
267.05,1,5.0,0,267.05,0,0.011870295,0,Vert — Faible risque
131.06,1,5.0,0,131.06,0,0.14681347,0,Vert — Faible risque
238.25,1,1.0,1,238.25,1,0.4712093,0,Jaune — Risque modéré
27.0,1,3.0,0,27.0,1,0.90992856,1,Rouge — Haut risque
50.14,1,5.0,0,50.14,1,0.7136481,1,Rouge — Haut risque
647.54,1,5.0,0,647.54,1,0.99964035,1,Rouge — Haut risque
196.92,1,5.0,0,196.92,0,0.37523413,0,Vert — Faible risque
105.28,1,4.0,0,105.28,1,0.70582867,1,Rouge — Haut risque
1125.0,1,4.0,0,1125.0,1,0.999876,1,Rouge — Haut risque
49.0,1,5.0,0,49.0,1,0.87083906,1,Rouge — Haut risque
100.58,1,4.0,0,100.58,0,0.48726726,0,Jaune — Risque modéré
18.29,1,1.0,0,18.29,0,0.035289437,0,Vert — Faible risque
